"","fixed.acidity_escalado","volatile.acidity_escalado","citric.acid_escalado","residual.sugar_escalado","chlorides_escalado","free.sulfur.dioxide_escalado","total.sulfur.dioxide_escalado","density_escalado","pH_escalado","sulphates_escalado","alcohol_escalado","quality_escalado"
"427",0.15929203539823,0.376712328767123,0.08,0.0821917808219178,0.0550918196994992,0.253521126760563,0.148409893992933,0.354625550660789,0.590551181102362,0.0958083832335329,0.461538461538462,0.6
"428",0.433628318584071,0.452054794520548,0.22,0.0684931506849315,0.108514190317195,0.0704225352112676,0.0918727915194346,0.640969162995595,0.409448818897638,0.137724550898204,0.338461538461538,0.6
"429",0.398230088495575,0.273972602739726,0.33,0.0273972602739726,0.0968280467445743,0.112676056338028,0.0848056537102474,0.567547723935388,0.393700787401575,0.161676646706587,0.138461538461539,0.4
"430",0.725663716814159,0.493150684931507,0.63,0.102739726027397,0.126878130217028,0.169014084507042,0.102473498233216,0.707048458149781,0.283464566929134,0.161676646706587,0.307692307692308,0.6
"431",0.52212389380531,0.0821917808219178,0.47,0.0821917808219178,0.0901502504173623,0.0704225352112676,0.0636042402826855,0.567547723935388,0.322834645669291,0.341317365269461,0.4,0.8
"432",0.283185840707965,0.294520547945206,0.35,0.089041095890411,0.103505843071786,0.28169014084507,0.212014134275618,0.538179148311301,0.401574803149606,0.137724550898204,0.123076923076923,0.4
"433",0.646017699115044,0.171232876712329,0.69,0.0958904109589041,0.110183639398998,0.154929577464789,0.0636042402826855,0.420704845814975,0.204724409448819,0.191616766467066,0.676923076923077,0.6
"434",0.68141592920354,0.184931506849315,0.63,0.0958904109589041,0.131886477462437,0.0704225352112676,0.0424028268551237,0.75844346549192,0.330708661417323,0.0958083832335329,0.169230769230769,0.4
"435",0.513274336283186,0.198630136986301,0.55,0.157534246575342,0.106844741235392,0.295774647887324,0.169611307420495,0.699706314243761,0.322834645669291,0.335329341317365,0.230769230769231,0.6
"436",0.68141592920354,0.184931506849315,0.63,0.0958904109589041,0.131886477462437,0.0704225352112676,0.0424028268551237,0.75844346549192,0.330708661417323,0.0958083832335329,0.169230769230769,0.4
"437",0.300884955752212,0.376712328767123,0.3,0.0753424657534247,0.0801335559265442,0.52112676056338,0.197879858657244,0.420704845814975,0.409448818897638,0.137724550898204,0.276923076923077,0.6
"438",0.575221238938053,0.226027397260274,0.73,0.157534246575342,0.0901502504173623,0.0704225352112676,0.0565371024734982,0.626284875183555,0.338582677165354,0.197604790419162,0.430769230769231,0.6
"439",0.513274336283186,0.198630136986301,0.55,0.157534246575342,0.106844741235392,0.295774647887324,0.169611307420495,0.699706314243761,0.322834645669291,0.335329341317365,0.230769230769231,0.6
"440",0.212389380530973,0.342465753424658,0.18,0.0410958904109589,0.0834724540901503,0.0845070422535211,0.15547703180212,0.369309838472828,0.267716535433071,0.161676646706587,0.138461538461539,0.4
"441",0.707964601769911,0.13013698630137,0.72,0.089041095890411,0.10016694490818,0.0704225352112676,0.0812720848056537,0.633627019089575,0.110236220472441,0.293413173652695,0.215384615384615,1
"442",0.646017699115044,0.191780821917808,0.65,0.0856164383561644,0.0934891485809683,0.0845070422535211,0.0742049469964664,0.640969162995595,0.251968503937008,0.209580838323353,0.446153846153846,0.6
"443",0.973451327433628,0.386986301369863,0.76,0.191780821917808,0.146911519198664,0.0704225352112676,0.130742049469965,0.964023494860508,0.165354330708661,0.209580838323353,0.430769230769231,0.8
"444",0.47787610619469,0.219178082191781,0.49,0.123287671232877,0.108514190317195,0.140845070422535,0.0459363957597173,0.457415565345074,0.385826771653543,0.179640718562874,0.492307692307692,0.8
"445",0.0619469026548673,0.308219178082192,0.01,0.0547945205479452,0.0701168614357262,0.0563380281690141,0.0742049469964664,0.244493392070475,0.653543307086614,0.305389221556886,0.630769230769231,0.8
"446",0.433628318584071,0.421232876712329,0.1,0.0821917808219178,0.111853088480801,0.0704225352112676,0.088339222614841,0.626284875183555,0.385826771653543,0.137724550898204,0.261538461538461,0.6
"447",0.699115044247788,0.178082191780822,0.6,0.116438356164384,0.115191986644407,0.422535211267606,0.23321554770318,0.699706314243761,0.283464566929134,0.239520958083832,0.323076923076923,0.4
"448",0.415929203539823,0.246575342465753,0.29,0.0821917808219178,0.191986644407346,0.0704225352112676,0.0353356890459364,0.494126284875182,0.377952755905512,0.233532934131737,0.430769230769231,0.4
"449",0.353982300884956,0.280821917808219,0.22,0.0753424657534247,0.146911519198664,0.0845070422535211,0.0742049469964664,0.486784140969162,0.362204724409449,0.137724550898204,0.276923076923077,0.6
"450",0.646017699115044,0.184931506849315,0.69,0.13013698630137,0.138564273789649,0.225352112676056,0.102473498233216,0.685022026431714,0.283464566929134,0.167664670658683,0.369230769230769,0.6
"451",0.646017699115044,0.184931506849315,0.69,0.13013698630137,0.138564273789649,0.225352112676056,0.102473498233216,0.685022026431714,0.283464566929134,0.167664670658683,0.369230769230769,0.6
"452",0.336283185840708,0.171232876712329,0.53,0.0616438356164384,0.669449081803005,0.112676056338028,0.0706713780918728,0.574889867841408,0.251968503937008,0.437125748502994,0.107692307692308,0.6
"453",0.194690265486726,0.301369863013699,0.03,0.0547945205479452,0.120200333889816,0.23943661971831,0.102473498233216,0.494126284875182,0.551181102362205,0.179640718562874,0.246153846153846,0.6
"454",0.513274336283186,0.143835616438356,0.63,0.13013698630137,0.120200333889816,0.0563380281690141,0.0565371024734982,0.714390602055801,0.409448818897638,0.245508982035928,0.430769230769231,0.8
"455",0.212389380530973,0.0753424657534247,0.4,0.0479452054794521,0.0851419031719533,0.28169014084507,0.215547703180212,0.376651982378848,0.598425196850394,0.179640718562874,0.415384615384615,0.4
"456",0.592920353982301,0.342465753424658,0.67,0.294520547945205,0.123539232053422,0.0704225352112676,0.0459363957597173,0.640969162995595,0.377952755905512,0.215568862275449,0.769230769230769,1
"457",0.380530973451327,0.321917808219178,0.39,0.0958904109589041,0.138564273789649,0.0563380281690141,0.0565371024734982,0.626284875183555,0.496062992125984,0.149700598802395,0.292307692307692,0.4
"458",0.407079646017699,0.349315068493151,0.21,0.123287671232877,0.141903171953255,0.394366197183099,0.208480565371025,0.640969162995595,0.425196850393701,0.149700598802395,0.184615384615385,0.4
"459",0.513274336283186,0.143835616438356,0.63,0.13013698630137,0.120200333889816,0.0563380281690141,0.0565371024734982,0.714390602055801,0.409448818897638,0.245508982035928,0.430769230769231,0.8
"460",0.619469026548673,0.315068493150685,0.66,0.089041095890411,0.103505843071786,0.126760563380282,0.144876325088339,0.787812041115999,0.401574803149606,0.143712574850299,0.0923076923076923,0
"461",0.407079646017699,0.212328767123288,0.52,0.0958904109589041,0.118530884808013,0.183098591549296,0.0600706713780919,0.552863436123348,0.480314960629921,0.167664670658683,0.446153846153846,0.6
"462",0.327433628318584,0.339041095890411,0.22,0.116438356164384,0.125208681135225,0.0704225352112676,0.0459363957597173,0.596916299559467,0.409448818897638,0.167664670658683,0.138461538461539,0.4
"463",0.566371681415929,0.0958904109589041,0.68,0.113013698630137,0.121869782971619,0.126760563380282,0.0671378091872792,0.508810572687221,0.346456692913386,0.167664670658683,0.523076923076923,0.4
"464",0.309734513274336,0.36986301369863,0.7,0.089041095890411,0.143572621035058,0.338028169014085,0.434628975265018,0.523494860499261,0.267716535433071,0.119760479041916,0.0923076923076923,0.4
"465",0.610619469026549,0.133561643835616,0.54,0.0821917808219178,0.120200333889816,0.0563380281690141,0.0318021201413428,0.633627019089575,0.188976377952756,0.221556886227545,0.123076923076923,0.6
"466",0.47787610619469,0.116438356164384,0.4,0.136986301369863,0.143572621035058,0.126760563380282,0.0706713780918728,0.77312775330396,0.582677165354331,0.347305389221557,0.2,0.4
"467",0.504424778761062,0.26027397260274,0.42,0.0753424657534247,0.0951585976627713,0.28169014084507,0.159010600706714,0.596916299559467,0.330708661417323,0.233532934131737,0.476923076923077,0.6
"468",0.371681415929204,0.232876712328767,0.45,0.116438356164384,0.0884808013355593,0.0845070422535211,0.0424028268551237,0.339941262848749,0.456692913385827,0.275449101796407,0.861538461538461,0.6
"469",0.601769911504425,0.164383561643836,0.69,0.0821917808219178,0.130217028380634,0.0704225352112676,0.0530035335689046,0.729074889867841,0.338582677165354,0.173652694610778,0.123076923076923,0.6
"470",0.36283185840708,0.479452054794521,0.02,0.0205479452054794,0.0968280467445743,0.492957746478873,0.148409893992933,0.376651982378848,0.362204724409449,0.149700598802395,0.215384615384615,0.4
"471",0.743362831858407,0.136986301369863,0.65,0.116438356164384,0.135225375626043,0.197183098591549,0.144876325088339,0.699706314243761,0.244094488188976,0.167664670658683,0.338461538461538,0.4
"472",0.442477876106195,0.287671232876712,0.42,0.102739726027397,0.115191986644407,0.338028169014085,0.162544169611307,0.508810572687221,0.362204724409449,0.227544910179641,0.461538461538462,0.6
"473",0.699115044247788,0.171232876712329,0.55,0.116438356164384,0.118530884808013,0.338028169014085,0.219081272084806,0.692364170337741,0.322834645669291,0.293413173652695,0.307692307692308,0.6
"474",0.469026548672566,0.157534246575342,0.55,0.0821917808219178,0.0834724540901503,0.0563380281690141,0.0282685512367491,0.516152716593241,0.409448818897638,0.275449101796407,0.338461538461538,0.4
"475",0.52212389380531,0.10958904109589,0.51,0.0547945205479452,0.113522537562604,0.126760563380282,0.0636042402826855,0.596916299559467,0.362204724409449,0.335329341317365,0.153846153846154,0.6
"476",0.442477876106195,0.383561643835616,0.24,0.089041095890411,0.125208681135225,0.0563380281690141,0.0777385159010601,0.640969162995595,0.31496062992126,0.161676646706587,0.276923076923077,0.4
"477",0.415929203539823,0.102739726027397,0.41,0.0753424657534247,0.131886477462437,0.0704225352112676,0.0353356890459364,0.582232011747428,0.425196850393701,0.221556886227545,0.2,0.4
"478",0.513274336283186,0.0821917808219178,0.49,0.0616438356164384,0.105175292153589,0.0704225352112676,0.049469964664311,0.560205580029368,0.346456692913386,0.437125748502994,0.4,0.6
"479",0.442477876106195,0.383561643835616,0.24,0.089041095890411,0.125208681135225,0.0563380281690141,0.0777385159010601,0.640969162995595,0.31496062992126,0.161676646706587,0.276923076923077,0.4
"480",0.424778761061947,0.386986301369863,0.11,0.123287671232877,0.108514190317195,0.0704225352112676,0.088339222614841,0.611600587371507,0.354330708661417,0.221556886227545,0.261538461538461,0.6
"481",0.530973451327434,0.10958904109589,0.39,1,0.0951585976627713,0.0704225352112676,0.0600706713780919,0.919970631424372,0.299212598425197,0.197604790419162,0.123076923076923,0.4
"482",0.424778761061947,0.123287671232877,0.56,0.13013698630137,0.113522537562604,0.0704225352112676,0.03886925795053,0.464757709251094,0.322834645669291,0.353293413173653,0.507692307692308,1
"483",0.530973451327434,0.164383561643836,0.59,0.089041095890411,0.233722871452421,0.0704225352112676,0.0424028268551237,0.626284875183555,0.236220472440945,0.431137724550898,0.153846153846154,0.4
"484",0.530973451327434,0.164383561643836,0.6,0.089041095890411,0.233722871452421,0.0845070422535211,0.0424028268551237,0.626284875183555,0.236220472440945,0.437125748502994,0.153846153846154,0.4
"485",0.530973451327434,0.219178082191781,0.68,0.219178082191781,0.170283806343907,0.0704225352112676,0.0636042402826855,0.508810572687221,0.251968503937008,0.197604790419162,0.769230769230769,0.6
"486",0.495575221238938,0.376712328767123,0.39,0.0684931506849315,0.0701168614357262,0.0704225352112676,0.03886925795053,0.552863436123348,0.338582677165354,0.0838323353293413,0.246153846153846,0.4
"487",0.495575221238938,0.376712328767123,0.39,0.0684931506849315,0.0701168614357262,0.0704225352112676,0.03886925795053,0.552863436123348,0.338582677165354,0.0838323353293413,0.246153846153846,0.4
"488",0.495575221238938,0.35958904109589,0.36,0.0616438356164384,0.0684474123539232,0.0563380281690141,0.0282685512367491,0.596916299559467,0.338582677165354,0.0538922155688623,0.246153846153846,0.6
"489",0.619469026548673,0.136986301369863,0.55,0.13013698630137,0.115191986644407,0.47887323943662,0.215547703180212,0.74375917767988,0.456692913385827,0.353293413173653,0.369230769230769,0.8
"490",0.415929203539823,0.184931506849315,0.4,0.116438356164384,0.101836393989983,0.126760563380282,0.0706713780918728,0.611600587371507,0.47244094488189,0.251497005988024,0.276923076923077,0.6
"491",0.415929203539823,0.448630136986301,0.27,0.13013698630137,0.110183639398998,0.323943661971831,0.176678445229682,0.611600587371507,0.448818897637795,0.203592814371258,0.338461538461538,0.6
"492",0.407079646017699,0.198630136986301,0.5,0.10958904109589,0.0717863105175292,0.154929577464789,0.0671378091872792,0.376651982378848,0.47244094488189,0.275449101796407,0.753846153846154,0.8
"493",0.380530973451327,0.191780821917808,0.51,0.116438356164384,0.0667779632721202,0.169014084507042,0.0742049469964664,0.361967694566808,0.456692913385827,0.341317365269461,0.769230769230769,0.8
"494",0.36283185840708,0.39041095890411,0.31,0.143835616438356,0.123539232053422,0.309859154929577,0.265017667844523,0.74375917767988,0.582677165354331,0.245508982035928,0.492307692307692,0.6
"495",0.168141592920354,0.184931506849315,0.23,0.506849315068493,0.0651085141903172,0.380281690140845,0.300353356890459,0.376651982378848,0.551181102362205,0.131736526946108,0.569230769230769,0.6
"496",0.539823008849557,0.157534246575342,0.53,0.116438356164384,0.0968280467445743,0.0563380281690141,0.0353356890459364,0.523494860499261,0.322834645669291,0.191616766467066,0.4,1
"497",0.283185840707965,0.273972602739726,0.25,0.0684931506849315,0.115191986644407,0.183098591549296,0.113074204946996,0.611600587371507,0.543307086614173,0.191616766467066,0.0923076923076923,0.6
"498",0.230088495575221,0.150684931506849,0.32,0.10958904109589,0.130217028380634,0.591549295774648,0.378091872791519,0.479441997063142,0.456692913385827,0.275449101796407,0.415384615384615,0.4
"499",0.539823008849557,0.157534246575342,0.53,0.116438356164384,0.0968280467445743,0.0563380281690141,0.0353356890459364,0.523494860499261,0.322834645669291,0.191616766467066,0.4,1
"500",0.36283185840708,0.39041095890411,0.31,0.143835616438356,0.123539232053422,0.309859154929577,0.265017667844523,0.74375917767988,0.582677165354331,0.245508982035928,0.492307692307692,0.6
"501",0.283185840707965,0.273972602739726,0.25,0.0684931506849315,0.115191986644407,0.183098591549296,0.113074204946996,0.611600587371507,0.543307086614173,0.191616766467066,0.0923076923076923,0.6
"502",0.513274336283186,0.219178082191781,0.73,0.386986301369863,0.103505843071786,0.52112676056338,0.247349823321555,0.655653450807642,0.338582677165354,0.311377245508982,0.553846153846154,0.8
"503",0.513274336283186,0.219178082191781,0.73,0.386986301369863,0.103505843071786,0.52112676056338,0.247349823321555,0.655653450807642,0.338582677165354,0.311377245508982,0.553846153846154,0.8
"504",0.52212389380531,0.0958904109589041,0.47,0.0684931506849315,0.110183639398998,0.0704225352112676,0.0636042402826855,0.552863436123348,0.346456692913386,0.425149700598802,0.384615384615385,0.8
"505",0.52212389380531,0.0821917808219178,0.42,0.0616438356164384,0.108514190317195,0.0704225352112676,0.0565371024734982,0.552863436123348,0.37007874015748,0.431137724550898,0.369230769230769,0.8
"506",0.495575221238938,0.253424657534247,0.63,0.136986301369863,0.10016694490818,0.126760563380282,0.0706713780918728,0.494126284875182,0.330708661417323,0.269461077844311,0.630769230769231,0.8
"507",0.513274336283186,0.0821917808219178,0.46,0.0616438356164384,0.105175292153589,0.0704225352112676,0.0530035335689046,0.552863436123348,0.401574803149606,0.413173652694611,0.369230769230769,0.8
"508",0.584070796460177,0.376712328767123,0.55,0.0958904109589041,0.120200333889816,0.0704225352112676,0.0247349823321555,0.729074889867841,0.338582677165354,0.227544910179641,0.169230769230769,0.6
"509",0.47787610619469,0.321917808219178,0.31,0.089041095890411,0.130217028380634,0.352112676056338,0.197879858657244,0.685022026431714,0.346456692913386,0.179640718562874,0.276923076923077,0.6
"510",0.769911504424779,0.116438356164384,0.75,0.13013698630137,0.120200333889816,0.309859154929577,0.130742049469965,0.626284875183555,0.236220472440945,0.209580838323353,0.461538461538462,0.8
"511",0.690265486725664,0.205479452054795,0.49,0.253424657534247,0.101836393989983,0.253521126760563,0.130742049469965,0.567547723935388,0.220472440944882,0.167664670658683,0.169230769230769,0.4
"512",0.47787610619469,0.321917808219178,0.31,0.089041095890411,0.130217028380634,0.352112676056338,0.197879858657244,0.685022026431714,0.346456692913386,0.179640718562874,0.276923076923077,0.6
"513",0.539823008849557,0.191780821917808,0.48,0.0821917808219178,0.18864774624374,0.197183098591549,0.151943462897526,0.582232011747428,0.228346456692913,0.287425149700599,0.2,0.6
"514",0.52212389380531,0.267123287671233,0.64,0.102739726027397,0.158597662771285,0.0704225352112676,0.0318021201413428,0.530837004405281,0.275590551181102,0.197604790419162,0.523076923076923,0.8
"515",0.52212389380531,0.267123287671233,0.64,0.102739726027397,0.158597662771285,0.0704225352112676,0.0318021201413428,0.530837004405281,0.275590551181102,0.197604790419162,0.523076923076923,0.8
"516",0.345132743362832,0.366438356164384,0.49,0.356164383561644,0.183639398998331,0.464788732394366,0.512367491166078,0.802496328928039,0.448818897637795,0.48502994011976,0.138461538461539,0.4
"517",0.699115044247788,0.328767123287671,0.49,0.232876712328767,0.146911519198664,0.0563380281690141,0.0282685512367491,0.802496328928039,0.401574803149606,0.245508982035928,0.538461538461538,0.6
"518",0.513274336283186,0.335616438356164,0.49,0.0821917808219178,0.313856427378965,0.0563380281690141,0.0353356890459364,0.685022026431714,0.330708661417323,0.179640718562874,0,0
"519",0.557522123893805,0.0616438356164384,0.49,0.13013698630137,0.126878130217028,0.140845070422535,0.0918727915194346,0.523494860499261,0.377952755905512,0.209580838323353,0.507692307692308,0.6
"520",0.238938053097345,0.167808219178082,0.49,0.10958904109589,0.126878130217028,0.535211267605634,0.353356890459364,0.479441997063142,0.488188976377953,0.269461077844311,0.4,0.4
"521",0.460176991150443,0.089041095890411,0.49,0.123287671232877,0.126878130217028,0.197183098591549,0.0954063604240283,0.596916299559467,0.535433070866142,0.341317365269461,0.246153846153846,0.6
"522",0.265486725663717,0.198630136986301,0.49,0.0753424657534247,0.126878130217028,0.211267605633803,0.130742049469965,0.582232011747428,0.582677165354331,0.18562874251497,0.107692307692308,0.4
"523",0.31858407079646,0.184931506849315,0.49,0.0958904109589041,0.145242070116861,0.647887323943662,0.448763250883392,0.574889867841408,0.503937007874016,0.395209580838323,0.215384615384615,0.4
"524",0.415929203539823,0.191780821917808,0.49,0.10958904109589,0.121869782971619,0.52112676056338,0.480565371024735,0.567547723935388,0.377952755905512,0.131736526946108,0.153846153846154,0.4
"525",0.407079646017699,0.212328767123288,0.49,0.102739726027397,0.123539232053422,0.309859154929577,0.3886925795053,0.552863436123348,0.385826771653543,0.18562874251497,0.169230769230769,0.4
"526",0.513274336283186,0.356164383561644,0.24,0.13013698630137,0.155258764607679,0.394366197183099,0.166077738515901,0.714390602055801,0.393700787401575,0.203592814371258,0.230769230769231,0.4
"527",0.238938053097345,0.167808219178082,0.49,0.10958904109589,0.126878130217028,0.535211267605634,0.353356890459364,0.479441997063142,0.488188976377953,0.269461077844311,0.4,0.4
"528",0.212389380530973,0.178082191780822,0.49,0.10958904109589,0.141903171953255,0.450704225352113,0.279151943462898,0.450073421439055,0.511811023622047,0.263473053892216,0.461538461538462,0.6
"529",0.31858407079646,0.205479452054795,0.49,0.116438356164384,0.120200333889816,0.436619718309859,0.173144876325088,0.640969162995595,0.47244094488189,0.251497005988024,0.046153846153846,0.6
"530",0.469026548672566,0.349315068493151,0.24,0.102739726027397,0.108514190317195,0.0704225352112676,0.0954063604240283,0.538179148311301,0.275590551181102,0.143712574850299,0.153846153846154,0.4
"531",0.398230088495575,0.0684931506849315,0.24,0.0821917808219178,0.110183639398998,0,0.0777385159010601,0.655653450807642,0.52755905511811,0.323353293413174,0.292307692307692,0.6
"532",0.646017699115044,0.178082191780822,0.49,0.123287671232877,0.143572621035058,0.154929577464789,0.127208480565371,0.75844346549192,0.330708661417323,0.167664670658683,0.292307692307692,0.4
"533",0.646017699115044,0.178082191780822,0.49,0.123287671232877,0.143572621035058,0.154929577464789,0.127208480565371,0.75844346549192,0.330708661417323,0.167664670658683,0.292307692307692,0.4
"534",0.504424778761062,0.102739726027397,0.24,0.0821917808219178,0.10016694490818,0.197183098591549,0.0954063604240283,0.406020558002936,0.377952755905512,0.197604790419162,0.676923076923077,0.6
"535",0.47787610619469,0.246575342465753,0.24,0.123287671232877,0.15025041736227,0.169014084507042,0.0918727915194346,0.729074889867841,0.425196850393701,0.137724550898204,0.246153846153846,0.6
"536",0.398230088495575,0.0684931506849315,0.24,0.0821917808219178,0.110183639398998,0,0.0777385159010601,0.655653450807642,0.52755905511811,0.323353293413174,0.292307692307692,0.6
"537",0.469026548672566,0.349315068493151,0.24,0.102739726027397,0.108514190317195,0.0704225352112676,0.0954063604240283,0.538179148311301,0.275590551181102,0.143712574850299,0.153846153846154,0.4
"538",0.309734513274336,0.482876712328767,0.24,0.0821917808219178,0.120200333889816,0.0563380281690141,0.0247349823321555,0.523494860499261,0.496062992125984,0.263473053892216,0.353846153846154,0.6
"539",0.734513274336283,0.157534246575342,0.49,0.335616438356164,0.0901502504173623,0.0563380281690141,0.102473498233216,0.831864904552135,0.362204724409449,0.197604790419162,0.553846153846154,0.8
"540",0.584070796460177,0.26027397260274,0.74,0.291095890410959,0.146911519198664,0.0563380281690141,0.03886925795053,0.699706314243761,0.377952755905512,0.173652694610778,0.430769230769231,0.4
"541",0.407079646017699,0.321917808219178,0.24,0.164383561643836,0.148580968280467,0.267605633802817,0.144876325088339,0.640969162995595,0.409448818897638,0.203592814371258,0.184615384615385,0.4
"542",0.433628318584071,0.232876712328767,0.49,0.36986301369863,0.0868113522537563,0.0563380281690141,0.03886925795053,0.640969162995595,0.37007874015748,0.239520958083832,0.4,0.6
"543",0.415929203539823,0.407534246575342,0.24,0.0821917808219178,0.0968280467445743,0.0563380281690141,0.049469964664311,0.479441997063142,0.299212598425197,0.155688622754491,0.230769230769231,0.4
"544",0.584070796460177,0.36986301369863,0.24,0.10958904109589,0.121869782971619,0.211267605633803,0.166077738515901,0.677679882525694,0.251968503937008,0.233532934131737,0.4,0.6
"545",0.858407079646018,0.13013698630137,0.74,0.0616438356164384,0.105175292153589,0.0704225352112676,0.0318021201413428,0.787812041115999,0.0944881889763777,0.275449101796407,0,0.6
"546",0.398230088495575,0.23972602739726,0.49,0.116438356164384,0.136894824707846,0.52112676056338,0.353356890459364,0.596916299559467,0.267716535433071,0.155688622754491,0.107692307692308,0.4
"547",0.256637168141593,0.294520547945206,0.24,0.0753424657534247,0.110183639398998,0.126760563380282,0.0777385159010601,0.604258443465487,0.559055118110236,0.269461077844311,0.169230769230769,0.6
"548",0.530973451327434,0.13013698630137,0.49,0.10958904109589,0.0918196994991653,0.0704225352112676,0.0530035335689046,0.633627019089575,0.409448818897638,0.317365269461078,0.353846153846154,0.6
"549",0.690265486725664,0.157534246575342,0.49,0.116438356164384,0.111853088480801,0.366197183098592,0.222614840989399,0.685022026431714,0.299212598425197,0.251497005988024,0.307692307692308,0.6
"550",0.389380530973451,0.280821917808219,0.49,0.0684931506849315,0.265442404006678,0.0704225352112676,0.0671378091872792,0.545521292217329,0.417322834645669,0.167664670658683,0.153846153846154,0.6
"551",0.194690265486726,0.267123287671233,0.01,0.0821917808219178,0.103505843071786,0.112676056338028,0.0671378091872792,0.420704845814975,0.464566929133858,0.137724550898204,0.169230769230769,0.6
"552",0.424778761061947,0.212328767123288,0.24,0.13013698630137,0.13355592654424,0.183098591549296,0.137809187279152,0.582232011747428,0.354330708661417,0.239520958083832,0.246153846153846,0.6
"553",0.433628318584071,0.232876712328767,0.24,0.123287671232877,0.13355592654424,0.183098591549296,0.134275618374558,0.582232011747428,0.299212598425197,0.245508982035928,0.246153846153846,0.6
"554",0.0353982300884956,0.63013698630137,0.24,0.0479452054794521,0.0634390651085142,0.436619718309859,0.318021201413428,0.244493392070475,0.78740157480315,0.173652694610778,0.476923076923077,0.4
"555",0.964601769911504,0.35958904109589,0.49,0.226027397260274,0.138564273789649,0.126760563380282,0.0600706713780919,0.96035242290749,0.141732283464567,0.245508982035928,0.415384615384615,0.4
"556",0.964601769911504,0.35958904109589,0.49,0.226027397260274,0.138564273789649,0.126760563380282,0.0600706713780919,0.96035242290749,0.141732283464567,0.245508982035928,0.415384615384615,0.4
"557",0.557522123893805,0.280821917808219,0.49,0.253424657534247,0.176961602671119,0.126760563380282,0.03886925795053,0.74375917767988,0.259842519685039,0.137724550898204,0.507692307692308,0.6
"558",0.973451327433628,0.35958904109589,0.49,0.226027397260274,0.138564273789649,0.126760563380282,0.0600706713780919,0.96035242290749,0.141732283464567,0.245508982035928,0.415384615384615,0.4
"559",0.557522123893805,0.280821917808219,0.49,0.253424657534247,0.176961602671119,0.126760563380282,0.03886925795053,0.74375917767988,0.259842519685039,0.137724550898204,0.507692307692308,0.6
"560",0.743362831858407,0.23972602739726,0.49,0.232876712328767,0.121869782971619,0.0704225352112676,0.144876325088339,0.883259911894273,0.440944881889764,0.209580838323353,0.661538461538461,0.6
"561",0.716814159292035,0.328767123287671,0.49,0.13013698630137,0.105175292153589,0.0563380281690141,0.0459363957597173,0.685022026431714,0.31496062992126,0.143712574850299,0.461538461538462,0.4
"562",0.389380530973451,0.219178082191781,0.49,0.102739726027397,0.110183639398998,0.352112676056338,0.406360424028269,0.567547723935388,0.385826771653543,0.149700598802395,0.123076923076923,0.4
"563",0.389380530973451,0.287671232876712,0.49,0.136986301369863,0.136894824707846,0.563380281690141,0.367491166077739,0.596916299559467,0.267716535433071,0.167664670658683,0.123076923076923,0.4
"564",0.265486725663717,0.116438356164384,0.49,0.123287671232877,0.13355592654424,0.338028169014085,0.190812720848057,0.516152716593241,0.448818897637795,0.167664670658683,0.261538461538461,0.6
"565",0.743362831858407,0.23972602739726,0.49,0.232876712328767,0.121869782971619,0.0704225352112676,0.144876325088339,0.883259911894273,0.440944881889764,0.209580838323353,0.661538461538461,0.6
"566",0.716814159292035,0.328767123287671,0.49,0.13013698630137,0.105175292153589,0.0563380281690141,0.0459363957597173,0.685022026431714,0.31496062992126,0.143712574850299,0.461538461538462,0.4
"567",0.36283185840708,0.397260273972603,0.24,0.10958904109589,0.357262103505843,0.0563380281690141,0.0318021201413428,0.662995594713654,0.456692913385827,0.161676646706587,0.0923076923076923,0.6
"568",0.36283185840708,0.397260273972603,0.24,0.10958904109589,0.357262103505843,0.0563380281690141,0.0318021201413428,0.662995594713654,0.456692913385827,0.161676646706587,0.0923076923076923,0.6
"569",0.460176991150443,0.26027397260274,0.49,0.116438356164384,0.397328881469115,0.0563380281690141,0.049469964664311,0.655653450807642,0.448818897637795,0.275449101796407,0.353846153846154,0.6
"570",0.141592920353982,0.164383561643836,0.24,0.089041095890411,0.138564273789649,0.253521126760563,0.127208480565371,0.332599118942729,0.653543307086614,0.143712574850299,0.507692307692308,0.6
"571",0.610619469026549,0.157534246575342,0.49,0.164383561643836,0.0968280467445743,0.126760563380282,0.109540636042403,0.7511013215859,0.456692913385827,0.347305389221557,0.4,0.6
"572",0.141592920353982,0.164383561643836,0.24,0.089041095890411,0.138564273789649,0.253521126760563,0.127208480565371,0.332599118942729,0.653543307086614,0.143712574850299,0.507692307692308,0.6
"573",0.495575221238938,0.0821917808219178,0.49,0.102739726027397,0.105175292153589,0.126760563380282,0.0777385159010601,0.567547723935388,0.31496062992126,0.167664670658683,0.307692307692308,0.4
"574",0.52212389380531,0.321917808219178,0.49,0.0821917808219178,0.0968280467445743,0.183098591549296,0.144876325088339,0.662995594713654,0.440944881889764,0.137724550898204,0.184615384615385,0.2
"575",0.530973451327434,0.150684931506849,0.49,0.157534246575342,0.110183639398998,0.267605633802817,0.254416961130742,0.670337738619674,0.354330708661417,0.221556886227545,0.246153846153846,0.6
"576",0.68141592920354,0.102739726027397,0.49,0.150684931506849,0.111853088480801,0.380281690140845,0.141342756183746,0.677679882525694,0.362204724409449,0.281437125748503,0.276923076923077,0.6
